"Group2","Group","TP","Pheno.Treat","Cage","Cage.Pheno","LD","LDsd","LDse","LDm","LDmsd","LDmse","LDf","LDfsd","LDfse","SRM","SRMsd","SRMse","SRF","SRFsd","SRFse","Fec","Fecsd","Fecse","TOTF","TOTFsd","TOTFse","Viab","Viabsd","Viabse","BS","BSse"
"0-F-ba","0-ba","0","a","F","ba",240.5164025125,6.80502898623392,1.70125724655848,242.27946935,7.2706936395795,1.81767340989488,238.74502593125,7.09181130954274,1.77295282738569,63.825,6.41326749792959,1.6033168744824,66.075,10.3446926811127,2.58617317027818,20.1566666666667,4.71358449461541,1.36069463840713,60.4666666666667,14.1419642028663,4.08243341969745,0.705,0.0939503414930817,0.0234875853732704,1223.1461615,20.76114613
"0-F-bb","0-bb","0","b","F","bb",224.504908425,4.1359026834428,1.0339756708607,227.2753872375,4.98205993598436,1.24551498399609,222.2312434625,4.44431154408748,1.11107788602187,56.7,6.32033754372871,1.58008438593218,51.05,5.24772966783414,1.31193241695854,31.0716666666667,4.9650759095787,1.4332939564711,93.2166666666667,14.8968473378115,4.30034941028111,0.9475,0.07,0.0175,1352.93403175,14.9407224975
"1-A1-aa","1-aa","1","a","A1","aa",238.639373466667,4.8182553313476,2.78182101257788,240.4887218,5.71457758687317,3.29931290808623,236.3148148,4.22526691167518,2.43945898885369,61.7333333333333,3.23316150746191,1.86666666666667,72.6666666666667,6.47868299373671,3.74046937042814,11.8433333333333,4.74780300068709,2.741145340506,35.5333333333333,14.2468710014983,8.22543480782492,0.793333333333333,0.185831464863551,0.107289846262874,1222.531667,14.24916727
"1-A2-aa","1-aa","1","a","A2","aa",232.953062733333,2.4912960341363,1.43835043593964,235.908346166667,2.03618294707978,1.17559077261584,229.9621256,5.34683561142734,3.08699697957025,64.9333333333333,1.51437555888007,0.874325136573598,60.5333333333333,6.11010092660779,3.52766841475279,8.15666666666667,4.61926761871764,2.66693540312555,24.4666666666667,13.858330827821,8.00111103396133,0.993333333333333,0.0115470053837925,0.00666666666666667,1209.349167,12.9668801
"1-A3-aa","1-aa","1","a","A3","aa",235.295910866667,2.26197409546047,1.30595135291406,237.2950576,2.81247333568871,1.62378223744852,232.8936508,1.8272089088404,1.05493955538469,69.3333333333333,5.43077649451102,3.13546027101463,59.0666666666667,3.05505046330389,1.76383420737639,4.26666666666667,1.05082507266116,0.606694138572129,12.8,3.14324672910034,1.81475434517549,0.953333333333333,0.0808290376865476,0.0466666666666667,1225.911667,20.87036814
"1-A4-aa","1-aa","1","a","A4","aa",236.493159033333,1.67835574300949,0.968999140022481,238.7270405,1.81528856406686,1.04805734112085,234.630467566667,3.23969683919529,1.87043984220218,73.2,4.32666153055678,2.49799919935936,72.1333333333333,8.60077515886407,4.96565985320962,8.75333333333333,1.91197105975308,1.10387700603122,26.2666666666667,5.73527099040083,3.31126025018337,0.933333333333333,0.0611010092660779,0.0352766841475279,1182.2675,18.92410296
"1-A5-aa","1-aa","1","a","A5","aa",237.734153533333,3.0940224026829,1.7863346670677,239.612330066667,5.45535200931868,3.1496489511043,235.631746033333,4.013925120365,2.31744074874974,62.2666666666667,7.0691819422995,4.08139409733706,74.2666666666667,11.0586316211968,6.38470394336687,11.6433333333333,1.86537753104655,1.07697621969001,34.9333333333333,5.60119034967866,3.23384875616931,0.8,0.0529150262212918,0.0305505046330389,1186.699167,15.02571046
"1-A6-aa","1-aa","1","a","A6","aa",230.498366,2.7274041593782,1.57466752560591,232.8976923,4.81366811106019,2.77917257971012,229.071773633333,4.05052570521215,2.33857210626373,62.2666666666667,4.201587001757,2.42578738648804,62.4,9.52470471983252,5.49909083394701,10.51,5.35884315874238,3.0939295402449,31.5333333333333,16.0702623915521,9.27817031771052,0.813333333333333,0.14047538337137,0.0811035004039762,1218.8425,19.95555217
"1-B1-bb","1-bb","1","b","B1","bb",218.066530666667,2.46973215189378,1.42590052272215,221.8342009,3.05062234916443,1.76127763448597,215.242469133333,1.12571666491206,0.649932819518224,49.2,2.6229754097208,1.51437555888007,49.2,0.400000000000002,0.230940107675852,30.5333333333333,6.87344406635664,3.96838478197084,91.6,20.6116471927888,11.9001400551982,0.933333333333333,0.098657657246325,0.0569600249687836,1334.445833,15.67071528
"1-B2-bb","1-bb","1","b","B2","bb",219.6107402,3.39187076355307,1.95829749839378,222.508812266667,4.48068646430846,2.5869255363228,216.366526433333,2.65210729180642,1.53119485884421,50.2666666666667,4.31431724996358,2.49087222563592,45.7333333333333,1.89032625050104,1.09138036958299,36.6233333333333,6.2172770031046,3.58954655136891,109.866666666667,18.6433187317423,10.7637250883594,1,0,0,1326.326667,9.467282924
"1-B3-bb","1-bb","1","b","B3","bb",217.4333536,3.82742063061479,2.20976233138738,220.395302366667,2.58141326889672,1.4903796456872,215.006504066667,5.34060653377963,3.08340061991354,49.8666666666667,9.48542741964395,5.47641407411009,64.6666666666667,7.02376916856849,4.05517502019881,27.4833333333333,8.84557704919998,5.10699629049318,82.45,26.5295589861573,15.31684802214,0.98,0.0346410161513776,0.02,1306.0875,10.68714224
